        Республика Северная Осетия-Алания;ru-no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чеченская Республика*;ru-cn;0;0;0;0;11697819431;12486062492;31394806043;34120540040;20762458875;43531790282;33842317321;37440184363;35327354558;17524260752;39630427309;48032819915;14896142029;17808090859;49856710093;29940052708;27105073087
        Ставропольский край;ru-st;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Башкортостан;ru-bk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Марий Эл;ru-me;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Мордовия;ru-mr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Татарстан (Татарстан);ru-tt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Удмуртская Республика;ru-ud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чувашская Республика - Чувашия;ru-cv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Пермский край;ru-pe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Кировская область;ru-kv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Нижегородская область;ru-nz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Оренбургская область;ru-ob;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Пензенская область;ru-pz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Самарская область;ru-sa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Саратовская область;ru-sr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Ульяновская область;ru-ul;0;0;0;0;0;0;0;0;0;0;0;0;0;14903494204;33361969761;38174013299;35150667081;31404001671;15381722261;49608522928;15794287385
        Курганская область;ru-ku;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Свердловская область;ru-sv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Тюменская область;ru-ty;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
            Ханты-Мансийский автономный округ - Югра (Тюменская область);ru-km;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
            Ямало-Ненецкий автономный округ (Тюменская область);ru-yn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Челябинская область;ru-cl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Алтай;ru-ga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Тыва;ru-tu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Хакасия;ru-kk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Алтайский край;ru-al;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Красноярский край;ru-ky;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Иркутская область;ru-ir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Кемеровская область - Кузбасс;ru-ke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Новосибирская область;ru-ns;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Омская область;ru-om;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Томская область;ru-to;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Бурятия;ru-bu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Забайкальский край;ru-ct;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Саха (Якутия);ru-ck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Камчатский край;ru-ka;0;0;0;0;0;0;0;0;0;0;0;45457252301;44108499587;47682518549;19371860832;13334294149;11601593886;33993391929;10612368433;15321569297;44126539984
        Приморский край;ru-pr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Хабаровский край;ru-kh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Амурская область;ru-am;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Магаданская область;ru-mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Сахалинская область;ru-sl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Еврейская автономная область;ru-yv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чукотский автономный округ;ru-ck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
