        Республика Северная Осетия-Алания;ru-no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чеченская Республика*;ru-cn;0;0;0;0;46077407449;23354133061;12000886866;32543955268;22735512266;37077914710;22300464926;20792046145;31047523993;28225445356;39489477962;44921452387;44953526217;40412142042;43467708574;43637917573;31388011464
        Ставропольский край;ru-st;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Башкортостан;ru-bk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Марий Эл;ru-me;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Мордовия;ru-mr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Татарстан (Татарстан);ru-tt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Удмуртская Республика;ru-ud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чувашская Республика - Чувашия;ru-cv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Пермский край;ru-pe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Кировская область;ru-kv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Нижегородская область;ru-nz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Оренбургская область;ru-ob;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Пензенская область;ru-pz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Самарская область;ru-sa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Саратовская область;ru-sr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Ульяновская область;ru-ul;0;0;0;0;0;0;0;0;0;0;0;0;0;13484791992;20252515526;22046665312;49839018360;21088415302;47725244998;17512103308;14453272304
        Курганская область;ru-ku;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Свердловская область;ru-sv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Тюменская область;ru-ty;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
            Ханты-Мансийский автономный округ - Югра (Тюменская область);ru-km;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
            Ямало-Ненецкий автономный округ (Тюменская область);ru-yn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Челябинская область;ru-cl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Алтай;ru-ga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Тыва;ru-tu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Хакасия;ru-kk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Алтайский край;ru-al;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Красноярский край;ru-ky;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Иркутская область;ru-ir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Кемеровская область - Кузбасс;ru-ke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Новосибирская область;ru-ns;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Омская область;ru-om;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Томская область;ru-to;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Бурятия;ru-bu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Забайкальский край;ru-ct;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Саха (Якутия);ru-ck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Камчатский край;ru-ka;0;0;0;0;0;0;0;0;0;0;0;25522571649;29048995774;25516725078;39581681040;16043341470;45455270981;38829304181;34498001279;27813885743;18804167189
        Приморский край;ru-pr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Хабаровский край;ru-kh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Амурская область;ru-am;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Магаданская область;ru-mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Сахалинская область;ru-sl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Еврейская автономная область;ru-yv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чукотский автономный округ;ru-ck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
