        Республика Северная Осетия-Алания;ru-no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чеченская Республика*;ru-cn;0;0;0;0;29716973048;41076096990;45222479310;31207415636;46676852272;48708697155;32579454651;20597733865;17642635191;46906867663;38947715765;29878718376;19910931448;18030152912;23941083788;22318769709;46783597200
        Ставропольский край;ru-st;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Башкортостан;ru-bk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Марий Эл;ru-me;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Мордовия;ru-mr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Татарстан (Татарстан);ru-tt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Удмуртская Республика;ru-ud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чувашская Республика - Чувашия;ru-cv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Пермский край;ru-pe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Кировская область;ru-kv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Нижегородская область;ru-nz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Оренбургская область;ru-ob;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Пензенская область;ru-pz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Самарская область;ru-sa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Саратовская область;ru-sr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Ульяновская область;ru-ul;0;0;0;0;0;0;0;0;0;0;0;0;0;16708622940;18280897329;35607604073;49883505312;26982709570;32372798370;24680676084;43283486021
        Курганская область;ru-ku;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Свердловская область;ru-sv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Тюменская область;ru-ty;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
            Ханты-Мансийский автономный округ - Югра (Тюменская область);ru-km;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
            Ямало-Ненецкий автономный округ (Тюменская область);ru-yn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Челябинская область;ru-cl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Алтай;ru-ga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Тыва;ru-tu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Хакасия;ru-kk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Алтайский край;ru-al;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Красноярский край;ru-ky;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Иркутская область;ru-ir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Кемеровская область - Кузбасс;ru-ke;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Новосибирская область;ru-ns;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Омская область;ru-om;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Томская область;ru-to;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Бурятия;ru-bu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Забайкальский край;ru-ct;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Республика Саха (Якутия);ru-ck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Камчатский край;ru-ka;0;0;0;0;0;0;0;0;0;0;0;21650959132;27142868687;37611599112;33172638571;15294506141;18756249712;49004422085;41452461988;34022839213;22384165018
        Приморский край;ru-pr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Хабаровский край;ru-kh;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Амурская область;ru-am;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Магаданская область;ru-mg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Сахалинская область;ru-sl;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Еврейская автономная область;ru-yv;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
        Чукотский автономный округ;ru-ck;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
